urn	q05	q95	n_syn_used	band_source	file_path
urn:mavedb:00000850-a-1	-0.6733242188288814	0.3597148639245654	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000850-a-1.scores.csv
urn:mavedb:00000851-a-1	-0.7453020718805172	0.2493701035427042	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000851-a-1.scores.csv
urn:mavedb:00000852-a-1	-0.7359747104672335	0.2543799942560595	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000852-a-1.scores.csv
urn:mavedb:00000853-a-1	-1.2105575874363943	0.31284243721973637	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000853-a-1.scores.csv
urn:mavedb:00000854-a-1	-0.5178585526215025	0.22257410533912247	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000854-a-1.scores.csv
urn:mavedb:00000855-a-1	-0.38598728129632986	0.1781249632546019	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000855-a-1.scores.csv
urn:mavedb:00000856-a-1	-0.6352871322359582	0.18540070885139417	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000856-a-1.scores.csv
urn:mavedb:00000857-a-1	-0.5967195277586568	0.24049842050740183	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000857-a-1.scores.csv
urn:mavedb:00000858-a-1	-0.46776887600942735	0.19807269598460936	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000858-a-1.scores.csv
urn:mavedb:00000859-a-1	-0.8294660422438215	0.27679985988251843	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000859-a-1.scores.csv
urn:mavedb:00000860-a-1	-0.59274465793479	0.179126147655604	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000860-a-1.scores.csv
urn:mavedb:00000861-a-1	-0.8294660422438215	0.27679985988251843	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000861-a-1.scores.csv
urn:mavedb:00000862-a-1	-1.1914951996651821	0.24303914869741106	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000862-a-1.scores.csv
urn:mavedb:00000863-a-1	-0.3069678546103819	0.10923189726393287	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000863-a-1.scores.csv
urn:mavedb:00000864-a-1	-0.3868612246606725	0.0803030077276485	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000864-a-1.scores.csv
urn:mavedb:00000865-a-1	-0.5407372750765312	0.13645999599649525	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000865-a-1.scores.csv
urn:mavedb:00000866-a-1	-0.5701052123886079	0.23052221410348692	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000866-a-1.scores.csv
urn:mavedb:00000867-a-1	-1.0813698422932987	0.3468630525741827	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000867-a-1.scores.csv
urn:mavedb:00000868-a-1	-0.7244857650432647	0.3525936321694686	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000868-a-1.scores.csv
urn:mavedb:00000869-a-1	-0.6863646416838993	0.31958679568674425	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000869-a-1.scores.csv
urn:mavedb:00000870-a-1	-0.5446416093589223	0.22107777717505425	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000870-a-1.scores.csv
urn:mavedb:00000871-a-1	-0.8372331140116225	0.48683355316001453	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000871-a-1.scores.csv
urn:mavedb:00000872-a-1	-0.8902702222454559	0.47088159741916397	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000872-a-1.scores.csv
urn:mavedb:00000873-a-1	-1.0613118807888962	0.3199204192596581	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000873-a-1.scores.csv
urn:mavedb:00000874-a-1	-0.7150304692210017	0.25745088116722076	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000874-a-1.scores.csv
urn:mavedb:00000875-a-1	-0.9648110661816369	0.31591304035605794	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000875-a-1.scores.csv
urn:mavedb:00000876-a-1	-0.8512985371271474	0.29447518575617837	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000876-a-1.scores.csv
urn:mavedb:00000877-a-1	-0.47934524333472406	0.19776169865638804	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000877-a-1.scores.csv
urn:mavedb:00000878-a-1	-0.2616211127002908	0.11372235916158119	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000878-a-1.scores.csv
urn:mavedb:00000879-a-1	-0.6663796276565639	0.29053644256721783	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000879-a-1.scores.csv
urn:mavedb:00000880-a-1	-1.0359371708313283	0.38535838374245834	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000880-a-1.scores.csv
urn:mavedb:00000881-a-1	-0.8072039758428027	0.33975306985814263	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000881-a-1.scores.csv
urn:mavedb:00000882-a-1	-0.5067011804429229	0.1832979259539869	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000882-a-1.scores.csv
urn:mavedb:00000883-a-1	-0.6908529118087949	0.208488303504183	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000883-a-1.scores.csv
urn:mavedb:00000884-a-1	-1.2623004638036668	0.5006022709035587	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000884-a-1.scores.csv
urn:mavedb:00000885-a-1	-0.23651601118273902	0.10644510441873123	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000885-a-1.scores.csv
urn:mavedb:00000886-a-1	-0.28551566142698515	0.11190498080450392	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000886-a-1.scores.csv
urn:mavedb:00000887-a-1	-0.7355803127066979	0.3369404848052838	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000887-a-1.scores.csv
urn:mavedb:00000888-a-1	-0.6273219860767167	0.20741895864826582	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000888-a-1.scores.csv
urn:mavedb:00000889-a-1	-0.8198973630884093	0.18320182368673332	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000889-a-1.scores.csv
urn:mavedb:00000890-a-1	-0.796057004153717	0.373578434047955	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000890-a-1.scores.csv
urn:mavedb:00000891-a-1	-1.0683079038929992	0.4555007938990972	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000891-a-1.scores.csv
urn:mavedb:00000892-a-1	-0.5997960404311762	0.22932549097281812	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000892-a-1.scores.csv
urn:mavedb:00000893-a-1	-0.6261678057881532	0.35488514158628826	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000893-a-1.scores.csv
urn:mavedb:00000894-a-1	-0.5353281620230872	0.2581276673738092	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000894-a-1.scores.csv
urn:mavedb:00000895-a-1	-1.1222393886848199	0.22391118980889269	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000895-a-1.scores.csv
urn:mavedb:00000896-a-1	-1.1351170525018803	0.2171068220620812	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000896-a-1.scores.csv
urn:mavedb:00000897-a-1	-1.1021891867275884	0.13421398136258733	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000897-a-1.scores.csv
urn:mavedb:00000898-a-1	-1.165922794689106	0.233433768171948	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000898-a-1.scores.csv
urn:mavedb:00000899-a-1	-0.6395879232227698	0.37773160143543183	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000899-a-1.scores.csv
urn:mavedb:00000900-a-1	-0.5612687358705846	0.2820980851975086	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000900-a-1.scores.csv
urn:mavedb:00000901-a-1	-0.5644623508368882	0.17708505584387618	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000901-a-1.scores.csv
urn:mavedb:00000902-a-1	-0.8614154155011311	0.3379221486403671	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000902-a-1.scores.csv
urn:mavedb:00000903-a-1	-0.9070240665597407	0.23090865324160964	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000903-a-1.scores.csv
urn:mavedb:00000904-a-1	-1.2396074055049646	0.1889615488505686	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000904-a-1.scores.csv
urn:mavedb:00000905-a-1	-1.0984515748948644	0.41809406191733933	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000905-a-1.scores.csv
urn:mavedb:00000906-a-1	-0.2909576760826704	0.16419467064671284	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000906-a-1.scores.csv
urn:mavedb:00000907-a-1	-1.189394157653041	0.477782252372223	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000907-a-1.scores.csv
urn:mavedb:00000908-a-1	-1.0211127856601236	0.3987646655356215	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000908-a-1.scores.csv
urn:mavedb:00000909-a-1	-0.6885497190454818	0.37195725862513684	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000909-a-1.scores.csv
urn:mavedb:00000910-a-1	-1.1493349051432824	0.40879493886473833	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000910-a-1.scores.csv
urn:mavedb:00000911-a-1	-0.9821293875391364	0.35305000534811937	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000911-a-1.scores.csv
urn:mavedb:00000912-a-1	-1.227822226094129	0.2989473015285909	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000912-a-1.scores.csv
urn:mavedb:00000913-a-1	-0.8637949852807896	0.3509659048276615	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000913-a-1.scores.csv
urn:mavedb:00000914-a-1	-0.9626973263195113	0.4490393394380274	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000914-a-1.scores.csv
urn:mavedb:00000915-a-1	-0.592950116630016	0.2061899746561599	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000915-a-1.scores.csv
urn:mavedb:00000916-a-1	-0.6309915428886294	0.23272634094541933	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000916-a-1.scores.csv
urn:mavedb:00000917-a-1	-0.7576186454024595	0.2296243395858255	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000917-a-1.scores.csv
urn:mavedb:00000918-a-1	-0.9792709798164599	0.350954115803367	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000918-a-1.scores.csv
urn:mavedb:00000919-a-1	-0.894668410388568	0.330554606789226	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000919-a-1.scores.csv
urn:mavedb:00000920-a-1	-0.41704465326212903	0.20780036244745703	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000920-a-1.scores.csv
urn:mavedb:00000921-a-1	-0.385816330380072	0.1861591328968374	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000921-a-1.scores.csv
urn:mavedb:00000922-a-1	-0.7689244377405385	0.2703126833020545	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000922-a-1.scores.csv
urn:mavedb:00000923-a-1	-1.0838292598505803	0.6227654245784703	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000923-a-1.scores.csv
urn:mavedb:00000924-a-1	-0.3504324513269094	0.3227139263055013	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000924-a-1.scores.csv
urn:mavedb:00000925-a-1	-0.6069839937968005	0.2494767625652685	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000925-a-1.scores.csv
urn:mavedb:00000926-a-1	-1.2017695271533284	0.06523114808396047	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000926-a-1.scores.csv
urn:mavedb:00000927-a-1	-1.0389222479130436	0.28416579486328347	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000927-a-1.scores.csv
urn:mavedb:00000928-a-1	-1.1029705481945344	0.3176251644826964	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000928-a-1.scores.csv
urn:mavedb:00000929-a-1	-0.7824474786636245	0.2553096870440895	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000929-a-1.scores.csv
urn:mavedb:00000930-a-1	-1.092680408116298	0.2958964632085219	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000930-a-1.scores.csv
urn:mavedb:00000931-a-1	-0.7349932572915263	0.2473237169347483	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000931-a-1.scores.csv
urn:mavedb:00000932-a-1	-0.597076449036326	0.23382431166705797	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000932-a-1.scores.csv
urn:mavedb:00000933-a-1	-0.7142800944516685	0.3159751420328405	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000933-a-1.scores.csv
urn:mavedb:00000934-a-1	-0.972177260714838	0.29651475014192	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000934-a-1.scores.csv
urn:mavedb:00000935-a-1	-0.527795488914487	0.282239974547113	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000935-a-1.scores.csv
urn:mavedb:00000936-a-1	-0.202709541425046	0.11222998651363898	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000936-a-1.scores.csv
urn:mavedb:00000937-a-1	-1.193602563169795	0.3514647274460322	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000937-a-1.scores.csv
urn:mavedb:00000938-a-1	-0.6632386235442773	0.3649270543736843	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000938-a-1.scores.csv
urn:mavedb:00000939-a-1	-0.30601489983955993	0.14672546459690156	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000939-a-1.scores.csv
urn:mavedb:00000940-a-1	-0.27808127843735253	0.10338229794626422	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000940-a-1.scores.csv
urn:mavedb:00000941-a-1	-0.4712599435170747	0.2468368534344337	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000941-a-1.scores.csv
urn:mavedb:00000942-a-1	-0.9513432029605717	0.3177224991890817	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000942-a-1.scores.csv
urn:mavedb:00000943-a-1	-0.8382514768134843	0.27977883892872035	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000943-a-1.scores.csv
urn:mavedb:00000944-a-1	-0.6730193862865244	0.23689712127918633	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000944-a-1.scores.csv
urn:mavedb:00000945-a-1	-0.4882532390577708	0.1496420589442488	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000945-a-1.scores.csv
urn:mavedb:00000946-a-1	-0.9944139658668879	0.29078502290416586	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000946-a-1.scores.csv
urn:mavedb:00000947-a-1	-0.38149804744609517	0.2346855661540217	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000947-a-1.scores.csv
urn:mavedb:00000948-a-1	-0.5902549876913495	0.24580637349955056	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000948-a-1.scores.csv
urn:mavedb:00000949-a-1	-0.6805612650850057	0.23941451351356768	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000949-a-1.scores.csv
urn:mavedb:00000950-a-1	-0.9405292136391566	0.39760755945212367	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000950-a-1.scores.csv
urn:mavedb:00000951-a-1	-0.511452828309812	0.17958603205856602	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000951-a-1.scores.csv
urn:mavedb:00000952-a-1	-0.6750229179804448	0.3149040744486547	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000952-a-1.scores.csv
urn:mavedb:00000953-a-1	-0.5613555509573473	0.3003524208863494	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000953-a-1.scores.csv
urn:mavedb:00000954-a-1	-0.5398479244234924	0.25240521873234933	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000954-a-1.scores.csv
urn:mavedb:00000955-a-1	-0.8538690062560409	0.16736713640909884	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000955-a-1.scores.csv
urn:mavedb:00000956-a-1	-0.7674007429554892	0.36127903118505117	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000956-a-1.scores.csv
urn:mavedb:00000957-a-1	-0.298525214853109	0.1748943837529494	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000957-a-1.scores.csv
urn:mavedb:00000958-a-1	-0.5941767714081734	0.2911178945214535	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000958-a-1.scores.csv
urn:mavedb:00000959-a-1	-1.223933371677346	0.3978494426049439	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000959-a-1.scores.csv
urn:mavedb:00000960-a-1	-0.6052068341291504	0.2838040674339405	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000960-a-1.scores.csv
urn:mavedb:00000961-a-1	-0.687662160458729	0.3829377936281069	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000961-a-1.scores.csv
urn:mavedb:00000962-a-1	-0.9344937368108721	0.33183184305073504	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000962-a-1.scores.csv
urn:mavedb:00000963-a-1	-0.5787722567793918	0.17513923806274673	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000963-a-1.scores.csv
urn:mavedb:00000964-a-1	-1.0037854933562569	0.39249180914670795	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000964-a-1.scores.csv
urn:mavedb:00000965-a-1	-0.8524632396773797	0.3566511641067078	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000965-a-1.scores.csv
urn:mavedb:00000966-a-1	-1.2056003176254104	0.2829790098709024	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000966-a-1.scores.csv
urn:mavedb:00000967-a-1	-0.2450863209441153	0.10648800541665353	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000967-a-1.scores.csv
urn:mavedb:00000968-a-1	-0.3054335255245394	0.120125629906366	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000968-a-1.scores.csv
urn:mavedb:00000969-a-1	-0.32890958819565697	0.1528668064569369	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000969-a-1.scores.csv
urn:mavedb:00000970-a-1	-0.8717966317361663	0.37085524178666435	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000970-a-1.scores.csv
urn:mavedb:00000971-a-1	-0.800080158755047	0.34661744563493097	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000971-a-1.scores.csv
urn:mavedb:00000972-a-1	-0.6328790178688554	0.2706543203716154	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000972-a-1.scores.csv
urn:mavedb:00000973-a-1	-0.6516201088699056	0.27364585757422166	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000973-a-1.scores.csv
urn:mavedb:00000974-a-1	-1.1537909433122364	0.3115713591734544	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000974-a-1.scores.csv
urn:mavedb:00000975-a-1	-1.183529967823905	0.3998444558655751	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000975-a-1.scores.csv
urn:mavedb:00000976-a-1	-0.4025283253678954	0.1900992914176194	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000976-a-1.scores.csv
urn:mavedb:00000977-a-1	-0.8230962679082854	0.2983646931908733	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000977-a-1.scores.csv
